title,url,price_raw,price_value,price_currency,location_text,posted_date_raw,posted_date,time_raw,card_id,district_id,district_name
Квартира в аренду,https://www.olx.uz/d/obyavlenie/kvartira-v-arendu-ID32GI9.html,1 500 у.е. Договорная,1500.0,у.е,,,,,32GI9,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdam-v-arendu-na-novostroyke-premium-klassa-3-komn-uspeyte-ID4eNjO.html,,,,,,,,4eNjO,12,mirzo-ulugbek
СДАМ в Аренду на Новостройке Премиум класса 3 комн УСПЕЙТЕ,https://www.olx.uz/d/obyavlenie/sdam-v-arendu-na-novostroyke-premium-klassa-3-komn-uspeyte-ID4eNjO.html,480 у.е. Договорная,480.0,у.е,,,,,4eNjO,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/sdaetsya-3h-komnatnaya-kvartira-v-elitnom-zhilom-komplekse-nrg-mirzo-ulug-ID3FRKn.html,,,,,,,,3FRKn,12,mirzo-ulugbek
Сдаётся 3х комнатная квартира в элитном жилом комплексе nrg mirzo ulug,https://www.olx.uz/d/obyavlenie/sdaetsya-3h-komnatnaya-kvartira-v-elitnom-zhilom-komplekse-nrg-mirzo-ulug-ID3FRKn.html,1 000 у.е.,1000.0,у.е,,,,,3FRKn,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-maksim-gorkiy-hudozhnik-buz-bazar-ID4dZEc.html,,,,,,,,4dZEc,12,mirzo-ulugbek
Аренда квартиры максим горький художник буз базар,https://www.olx.uz/d/obyavlenie/arenda-kvartiry-maksim-gorkiy-hudozhnik-buz-bazar-ID4dZEc.html,550 у.е.,550.0,у.е,,,,,4dZEc,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/maksim-gorkiy-arenda-kvartira-ID4dZE4.html,,,,,,,,4dZE4,12,mirzo-ulugbek
Максим горький аренда квартира,https://www.olx.uz/d/obyavlenie/maksim-gorkiy-arenda-kvartira-ID4dZE4.html,550 у.е. Договорная,550.0,у.е,,,,,4dZE4,12,mirzo-ulugbek
,https://www.olx.uz/d/obyavlenie/zhk-akay-city-2-komnatnaya-novaya-kvartira-ID3s9hw.html,,,,,,,,3s9hw,12,mirzo-ulugbek
