card_id,area,number_rooms,furniture,condition,date
4f9SA,45,1,1,Авторский проект,2025-12-18
4f9Ex,50,2,1,Евроремонт,2025-12-18
4f9RY,55,2,1,Авторский проект,2025-12-18
4f2RH,70,3,1,Евроремонт,2025-12-18
4f9ON,50,2,1,Средний,2025-12-18
4f9AY,43,1,1,Средний,2025-12-18
4f9yh,37,1,1,Авторский проект,2025-12-18
4f9u8,80,2,1,,2025-12-18
4f9wL,45,1,1,Средний,2025-12-18
4eLgj,65,3,1,,2025-12-18
4f9mT,80,2,1,,2025-12-18
4ezQN,55,2,1,Евроремонт,2025-12-18
3yeJS,60,2,1,Евроремонт,2025-12-18
4f9bX,60,2,1,,2025-12-18
4f9af,56,1,1,Евроремонт,2025-12-18
3hKns,56,2,1,Евроремонт,2025-12-18
4f90O,62,2,0,Средний,2025-12-18
4f8Wx,40,1,1,Евроремонт,2025-12-18
4elza,50,2,1,Евроремонт,2025-12-18
4ePe5,160,4,1,Евроремонт,2025-12-18
4eKKi,65,2,1,Евроремонт,2025-12-18
4f901,28,1,0,Евроремонт,2025-12-18
4f8ZP,48,2,1,Средний,2025-12-18
3U1AY,86,3,1,,2025-12-18
45DwG,40,1,1,Средний,2025-12-18
41Bd3,62,3,1,Евроремонт,2025-12-18
4dkLf,64,2,1,Евроремонт,2025-12-18
4dkLt,40,1,1,Евроремонт,2025-12-18
4eKvd,28,1,1,Авторский проект,2025-12-18
4f8MA,68,2,1,Евроремонт,2025-12-18
4f8Jz,70,2,1,Авторский проект,2025-12-18
4f8Jh,65,2,1,Авторский проект,2025-12-18
4f8I8,44,2,1,Евроремонт,2025-12-18
4f8I6,45,1,1,Авторский проект,2025-12-18
4bO1y,45,2,1,Евроремонт,2025-12-18
4eKnu,46,2,1,Евроремонт,2025-12-18
4f8BT,30,1,1,Евроремонт,2025-12-18
4f8BH,65,2,1,Евроремонт,2025-12-18
4f8tM,40,1,1,Евроремонт,2025-12-18
4f8zm,35,1,1,Евроремонт,2025-12-18
46LFp,70,3,1,Евроремонт,2025-12-18
4f8vF,50,2,1,Евроремонт,2025-12-18
4f8vh,45,1,1,Авторский проект,2025-12-18
4eKci,90,4,1,Евроремонт,2025-12-18
4eKbn,50,2,1,Евроремонт,2025-12-18
4f8uC,46,2,1,Евроремонт,2025-12-18
4eK9d,44,1,1,,2025-12-18
4f8kj,85,3,1,Евроремонт,2025-12-18
42izc,50,2,1,Средний,2025-12-18
44zy5,74,2,1,,2025-12-18
4eJM3,80,3,1,Авторский проект,2025-12-18
4f88V,58,3,1,Средний,2025-12-18
48nQ1,38,1,1,Средний,2025-12-18
4f86p,40,1,1,Евроремонт,2025-12-18
4f85N,40,1,1,Евроремонт,2025-12-18
4f85F,56,3,1,,2025-12-18
4f85n,50,2,1,,2025-12-18
4f84x,55,2,1,Авторский проект,2025-12-18
4f84t,56,3,1,Евроремонт,2025-12-18
4f7RU,48,2,0,Средний,2025-12-18
4f7Rw,50,2,1,Евроремонт,2025-12-18
4eJD4,70,3,1,,2025-12-18
4f80W,35,1,1,,2025-12-18
4dpZH,70,3,1,Евроремонт,2025-12-18
4f7Zu,50,2,1,Евроремонт,2025-12-18
3PfuB,75,3,1,Евроремонт,2025-12-18
49K2B,45,2,1,Евроремонт,2025-12-18
3RGC5,65,2,1,Евроремонт,2025-12-18
49J4x,49,2,1,Авторский проект,2025-12-18
49J6e,80,3,1,Евроремонт,2025-12-18
4bbTS,65,2,1,Евроремонт,2025-12-18
4f4mh,64,2,1,Евроремонт,2025-12-18
44DBj,62,2,1,Авторский проект,2025-12-18
3eRI1,55,2,1,,2025-12-18
4f4TB,67,2,1,Евроремонт,2025-12-18
4eJt8,30,1,1,Евроремонт,2025-12-18
4f7Tq,50,2,1,,2025-12-18
4f7Th,120,5,1,,2025-12-18
4f4S9,60,3,1,Средний,2025-12-18
4cQZp,95,4,1,Евроремонт,2025-12-18
4f1ps,62,2,1,Евроремонт,2025-12-18
4f182,64,2,1,Евроремонт,2025-12-18
4f0Lp,66,2,1,Евроремонт,2025-12-18
4eJlO,105,4,1,Евроремонт,2025-12-18
4f7NY,57,2,1,Средний,2025-12-18
4f06Y,70,3,1,Авторский проект,2025-12-18
4bF1R,30,2,1,Средний,2025-12-18
4eJcX,45,1,1,Средний,2025-12-18
3SD66,80,3,1,Евроремонт,2025-12-18
3UFLX,65,2,1,Евроремонт,2025-12-18
4f7EY,44,2,1,Евроремонт,2025-12-18
4f7fk,55,2,1,Евроремонт,2025-12-18
43qLS,65,2,1,Авторский проект,2025-12-18
4f7B1,38,1,1,,2025-12-18
4f7zd,64,2,1,Евроремонт,2025-12-18
4eJ2U,75,3,1,Евроремонт,2025-12-18
4f7vl,45,2,1,Евроремонт,2025-12-18
4f7v4,32,1,1,,2025-12-18
4f7sK,60,3,1,Средний,2025-12-18
49GfW,50,2,1,Евроремонт,2025-12-18
4etyJ,90,3,1,Авторский проект,2025-12-18
4etAk,105,3,1,Авторский проект,2025-12-18
4eEVO,58,2,1,,2025-12-18
3dnwT,55,2,1,Евроремонт,2025-12-18
3RZHh,83,3,1,Евроремонт,2025-12-18
35DJ6,72,3,1,Авторский проект,2025-12-18
4c3Q4,10,1,0,,2025-12-18
3pCWT,60,2,1,Авторский проект,2025-12-18
3hUN2,70,3,1,Евроремонт,2025-12-18
3EeJR,77,3,1,Авторский проект,2025-12-18
4f7eN,40,1,1,Евроремонт,2025-12-18
4eICi,30,1,1,,2025-12-18
4eICh,85,3,1,Евроремонт,2025-12-18
42q7i,40,1,1,,2025-12-18
4dHcE,51,2,1,,2025-12-18
4f35P,65,2,1,Евроремонт,2025-12-18
4f6Fa,60,2,1,Евроремонт,2025-12-18
4f34K,50,2,1,Евроремонт,2025-12-18
4f6JS,60,2,1,Евроремонт,2025-12-18
4f6FZ,90,3,1,Евроремонт,2025-12-18
4f71D,38,2,1,Евроремонт,2025-12-18
4f6ZK,80,3,1,Евроремонт,2025-12-18
4f6Ym,55,2,0,Средний,2025-12-18
4f6Xg,45,2,1,Евроремонт,2025-12-18
4cgA7,90.91,3,0,,2025-12-18
4cmLy,90,3,0,Евроремонт,2025-12-18
41yTl,60,2,1,Евроремонт,2025-12-18
43znk,70,3,1,,2025-12-18
4f6PK,60,2,1,Евроремонт,2025-12-18
4eZPo,80,2,1,Евроремонт,2025-12-18
4cZZD,56,2,1,Средний,2025-12-18
4dO2n,42,1,1,,2025-12-18
3ZNHo,52,2,1,Авторский проект,2025-12-18
4f6wE,45,2,1,Авторский проект,2025-12-18
3Q3XW,58,2,1,Средний,2025-12-18
46s21,28,1,0,Евроремонт,2025-12-18
4f6Fm,57,2,1,,2025-12-18
4f6EY,20,1,0,Авторский проект,2025-12-18
3TcqN,42,1,0,Авторский проект,2025-12-18
4f6EG,32,1,1,Авторский проект,2025-12-18
4f6Ex,38,1,1,Евроремонт,2025-12-18
41LUl,30,1,1,Евроремонт,2025-12-18
4f6En,43,2,1,Авторский проект,2025-12-18
