card_id,area,number_rooms,furniture,condition,date
3wh7w,80.0,4,1,Евроремонт,2025-12-04
4cooA,15,3,1,,2025-12-01
44iRE,110,3,1,Авторский проект,2025-12-19
4fbKE,40,2,1,Евроремонт,2025-12-19
4eNrb,105,3,1,Евроремонт,2025-12-19
4fbJD,83,3,1,Евроремонт,2025-12-19
4eNq7,56,2,1,Евроремонт,2025-12-19
4eNpp,54,2,1,Евроремонт,2025-12-19
4fbHL,180,4,1,,2025-12-19
3yiXn,100,4,1,Евроремонт,2025-12-19
4b7v3,105,5,1,Евроремонт,2025-12-19
3srj0,80,3,1,Евроремонт,2025-12-19
4f1gH,60,2,1,Евроремонт,2025-12-16
4fbGw,100,4,1,,2025-12-19
3aPlA,40,2,1,Евроремонт,2025-12-19
3iSF0,90,3,1,Евроремонт,2025-12-19
3k5Fr,75,3,1,Евроремонт,2025-12-19
3jVWX,68,2,1,Евроремонт,2025-12-19
3EoxC,75,2,1,Авторский проект,2025-12-19
49zF6,90,3,1,Евроремонт,2025-12-19
2XKOJ,100,3,1,,2025-12-19
3H8wg,125,3,1,Авторский проект,2025-12-19
41YR3,70,2,1,Авторский проект,2025-12-17
48H69,80,3,1,Евроремонт,2025-12-19
3EXL9,57,2,1,Авторский проект,2025-12-19
4eNiw,53,2,1,Евроремонт,2025-12-19
4eof3,42,2,1,Авторский проект,2025-12-19
3s0HL,200,4,1,Авторский проект,2025-12-19
4eMQx,52,2,1,Евроремонт,2025-12-19
4eodX,70,2,1,Авторский проект,2025-12-19
4eodH,70,2,1,Авторский проект,2025-12-19
4fbxi,100,3,1,Авторский проект,2025-12-19
